Order_ID,Order_Date,Customer_ID,Gender,Age,Customer_Segment,Membership_Type,State,City,Region,Product_Name,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Order_Status
ORD120807,2022-12-28,CUST9271,Female,42,Small Business,Silver,Tamil Nadu,Chennai,South,iPad,Apple,1,17028,13550,15,14473.8,13550,923.8,6.38,UPI,Delivered
ORD120808,2024-08-04,CUST6216,Female,60,Premium,Silver,West Bengal,Kolkata,East,Smart Watch,Apple,1,3174,2546,10,2856.6,2546,310.6,10.87,EMI,Delivered
ORD120809,2022-07-30,CUST9808,Male,58,Small Business,Gold,Delhi,New Delhi,North,Microwave,Panasonic,2,57563,42639,10,103613.4,85278,18335.4,17.7,EMI,Delivered
ORD120810,2023-07-16,CUST5128,Male,30,Corporate,Silver,Karnataka,Bengaluru,South,Laptop,HP,3,71510,58203,5,203803.5,174609,29194.5,14.32,UPI,Delivered
ORD120811,2023-08-08,CUST8167,Female,51,Retail,Silver,Telangana,Hyderabad,South,Air Conditioner,Daikin,4,20231,14261,0,80924,57044,23880,29.51,UPI,Delivered
ORD120812,2021-05-22,CUST1042,Female,25,Premium,Silver,Karnataka,Bengaluru,South,Smart Watch,Samsung,4,70408,60647,20,225305.6,242588,-17282.4,-7.67,Debit Card,Delivered
ORD120813,2022-02-24,CUST2924,Female,47,Retail,Silver,Tamil Nadu,Chennai,South,Vacuum Cleaner,Dyson,2,78834,55800,10,141901.2,111600,30301.2,21.35,Debit Card,Delivered
ORD120814,2024-10-10,CUST4196,Female,37,Small Business,Silver,Maharashtra,Mumbai,West,Refrigerator,Whirlpool,4,15393,11706,15,52336.2,46824,5512.2,10.53,EMI,Delivered
ORD120815,2022-01-03,CUST6700,Male,40,Retail,Silver,Karnataka,Bengaluru,South,Microwave,Panasonic,2,19382,13064,5,36825.8,26128,10697.8,29.05,UPI,Delivered
ORD120816,2022-07-14,CUST2552,Female,39,Small Business,Silver,Andhra Pradesh,Vijayawada,South,Air Conditioner,Voltas,1,3656,3214,10,3290.4,3214,76.4,2.32,EMI,Delivered
ORD120817,2023-05-27,CUST9002,Male,39,Premium,Platinum,Andhra Pradesh,Vijayawada,South,Printer,HP,4,26284,20167,15,89365.6,80668,8697.6,9.73,Net Banking,Delivered
ORD120818,2022-04-11,CUST4005,Female,61,Small Business,Platinum,Maharashtra,Mumbai,West,OLED TV,Sony,4,11010,8746,20,35232,34984,248,0.7,Net Banking,Delivered
ORD120819,2023-02-17,CUST1141,Male,22,Premium,Platinum,Telangana,Hyderabad,South,Tablet,Samsung,3,14575,9628,5,41538.75,28884,12654.75,30.46,Credit Card,Delivered
ORD120820,2023-04-26,CUST2679,Male,23,Small Business,Silver,West Bengal,Kolkata,East,Water Purifier,Kent,2,14118,10736,15,24000.6,21472,2528.6,10.54,Debit Card,Delivered
ORD120821,2021-11-30,CUST6451,Male,62,Premium,Gold,Andhra Pradesh,Vijayawada,South,OnePlus Phone,OnePlus,5,58650,47112,10,263925,235560,28365,10.75,Net Banking,Delivered
ORD120822,2023-11-03,CUST7650,Male,47,Premium,Platinum,West Bengal,Kolkata,East,Vacuum Cleaner,Dyson,2,39543,27365,15,67223.1,54730,12493.1,18.58,UPI,Delivered
ORD120823,2022-06-05,CUST2636,Female,27,Small Business,Platinum,Karnataka,Bengaluru,South,Laptop,Dell,1,60382,40041,20,48305.6,40041,8264.6,17.11,UPI,Delivered
ORD120824,2021-04-11,CUST5897,Male,31,Retail,Platinum,Telangana,Hyderabad,South,MacBook,Apple,3,9422,6931,0,28266,20793,7473,26.44,EMI,Delivered
ORD120825,2021-11-11,CUST9940,Female,33,Premium,Silver,Delhi,New Delhi,North,Gaming Console,Sony,4,9377,8231,0,37508,32924,4584,12.22,Net Banking,Delivered
ORD120826,2021-05-24,CUST6142,Female,27,Corporate,Platinum,Maharashtra,Mumbai,West,Earbuds,Apple,1,70572,50093,10,63514.8,50093,13421.8,21.13,Credit Card,Delivered
ORD120827,2023-06-26,CUST3504,Male,18,Corporate,Silver,Andhra Pradesh,Vijayawada,South,Vacuum Cleaner,Dyson,2,47889,31282,20,76622.4,62564,14058.4,18.35,UPI,Delivered
ORD120828,2022-04-19,CUST9524,Female,23,Premium,Silver,Andhra Pradesh,Vijayawada,South,OLED TV,Sony,1,71829,59922,10,64646.1,59922,4724.1,7.31,UPI,Delivered
ORD120829,2024-03-23,CUST6120,Male,58,Premium,Silver,Maharashtra,Mumbai,West,Earbuds,Apple,3,23728,18822,5,67624.8,56466,11158.8,16.5,UPI,Delivered
ORD120830,2025-02-11,CUST6384,Male,46,Retail,Silver,Andhra Pradesh,Vijayawada,South,Water Purifier,Kent,2,25329,21454,15,43059.3,42908,151.3,0.35,Net Banking,Delivered
ORD120831,2024-03-09,CUST3151,Female,40,Corporate,Silver,Karnataka,Bengaluru,South,Washing Machine,LG,3,15998,13373,0,47994,40119,7875,16.41,EMI,Delivered
ORD120832,2025-07-03,CUST7446,Male,30,Corporate,Silver,Karnataka,Bengaluru,South,OLED TV,Sony,1,11370,8853,0,11370,8853,2517,22.14,Net Banking,Delivered
ORD120833,2024-09-23,CUST1082,Female,23,Corporate,Platinum,Gujarat,Ahmedabad,West,Earbuds,Samsung,2,43509,33138,0,87018,66276,20742,23.84,EMI,Delivered
ORD120834,2024-09-02,CUST7624,Male,54,Corporate,Silver,Gujarat,Ahmedabad,West,Smart TV,Samsung,1,45127,31565,10,40614.3,31565,9049.3,22.28,Credit Card,Cancelled
ORD120835,2025-10-07,CUST9284,Male,33,Premium,Platinum,Andhra Pradesh,Vijayawada,South,Earbuds,Samsung,5,86144,59697,5,409184,298485,110699,27.05,UPI,Delivered
ORD120836,2024-09-16,CUST8368,Female,42,Small Business,Gold,West Bengal,Kolkata,East,Microwave,Panasonic,2,28793,19641,15,48948.1,39282,9666.1,19.75,EMI,Delivered
ORD120837,2021-01-13,CUST6965,Male,59,Corporate,Platinum,Delhi,New Delhi,North,Printer,HP,4,69130,50410,20,221216,201640,19576,8.85,Credit Card,Delivered
ORD120838,2022-11-18,CUST7008,Female,64,Premium,Gold,Karnataka,Bengaluru,South,Laptop,Dell,3,71578,59166,20,171787.2,177498,-5710.8,-3.32,Debit Card,Delivered
ORD120839,2023-06-11,CUST7949,Female,30,Corporate,Platinum,West Bengal,Kolkata,East,Microwave,Panasonic,2,54235,44707,10,97623,89414,8209,8.41,UPI,Delivered
ORD120840,2023-11-14,CUST3257,Male,64,Retail,Silver,Telangana,Hyderabad,South,Monitor,Dell,1,88005,63540,10,79204.5,63540,15664.5,19.78,Credit Card,Delivered
ORD120841,2021-06-11,CUST6785,Female,44,Retail,Silver,Maharashtra,Mumbai,West,Earbuds,Apple,4,65088,49585,20,208281.6,198340,9941.6,4.77,Debit Card,Returned
ORD120842,2022-11-16,CUST9439,Male,51,Small Business,Gold,Gujarat,Ahmedabad,West,Earbuds,Apple,4,46809,40027,15,159150.6,160108,-957.4,-0.6,Credit Card,Delivered
ORD120843,2025-06-28,CUST7410,Male,20,Corporate,Platinum,Karnataka,Bengaluru,South,Smart TV,LG,5,29819,21023,10,134185.5,105115,29070.5,21.66,UPI,Delivered
ORD120844,2021-03-27,CUST9854,Male,45,Corporate,Silver,Andhra Pradesh,Vijayawada,South,Printer,HP,1,10979,9269,0,10979,9269,1710,15.58,EMI,Delivered
ORD120845,2021-11-30,CUST4490,Female,31,Corporate,Silver,Delhi,New Delhi,North,Air Conditioner,Voltas,5,51813,38679,5,246111.75,193395,52716.75,21.42,EMI,Delivered
ORD120846,2023-08-30,CUST1600,Male,40,Corporate,Silver,Andhra Pradesh,Vijayawada,South,MacBook,Apple,2,85125,61974,0,170250,123948,46302,27.2,EMI,Delivered
ORD120847,2021-01-25,CUST7247,Male,62,Retail,Platinum,Karnataka,Bengaluru,South,Laptop,HP,5,44108,31199,15,187459,155995,31464,16.78,Credit Card,Delivered
ORD120848,2022-04-08,CUST8966,Male,54,Small Business,Gold,Gujarat,Ahmedabad,West,Smart Watch,Samsung,1,27878,23211,5,26484.1,23211,3273.1,12.36,Debit Card,Delivered
ORD120849,2021-01-04,CUST6638,Female,58,Retail,Platinum,Andhra Pradesh,Vijayawada,South,OLED TV,Sony,2,87166,61194,10,156898.8,122388,34510.8,22,Net Banking,Cancelled
ORD120850,2021-04-05,CUST6434,Male,59,Corporate,Silver,Telangana,Hyderabad,South,Air Fryer,Philips,5,32696,21569,20,130784,107845,22939,17.54,EMI,Delivered
ORD120851,2024-11-11,CUST3683,Female,37,Corporate,Silver,West Bengal,Kolkata,East,Printer,HP,2,29062,21190,15,49405.4,42380,7025.4,14.22,UPI,Delivered
ORD120852,2024-06-02,CUST5159,Female,43,Premium,Platinum,Karnataka,Bengaluru,South,Galaxy Phone,Samsung,3,60478,50504,15,154218.9,151512,2706.9,1.76,Debit Card,Cancelled
ORD120853,2025-09-05,CUST4605,Female,61,Small Business,Silver,Gujarat,Ahmedabad,West,Laptop,HP,2,57203,39119,5,108685.7,78238,30447.7,28.01,UPI,Delivered
ORD120854,2023-03-02,CUST3981,Female,37,Small Business,Platinum,West Bengal,Kolkata,East,Laptop,Dell,1,88033,61087,10,79229.7,61087,18142.7,22.9,Net Banking,Delivered
ORD120855,2023-01-08,CUST3385,Male,38,Retail,Gold,Maharashtra,Mumbai,West,MacBook,Apple,4,55484,39820,10,199742.4,159280,40462.4,20.26,EMI,Delivered
ORD120856,2023-10-24,CUST9766,Male,33,Premium,Platinum,Andhra Pradesh,Vijayawada,South,Earbuds,Apple,3,32268,23262,20,77443.2,69786,7657.2,9.89,UPI,Delivered
ORD120857,2022-04-15,CUST5408,Male,22,Corporate,Gold,Karnataka,Bengaluru,South,Tablet,Samsung,4,58449,48431,5,222106.2,193724,28382.2,12.78,Debit Card,Delivered
ORD120858,2022-05-09,CUST4761,Male,22,Premium,Gold,Delhi,New Delhi,North,Earbuds,Samsung,2,5533,3794,15,9406.1,7588,1818.1,19.33,UPI,Delivered
ORD120859,2025-02-18,CUST2262,Female,37,Retail,Platinum,Karnataka,Bengaluru,South,Smart TV,LG,2,88488,60003,0,176976,120006,56970,32.19,Credit Card,Delivered
ORD120860,2021-04-05,CUST8220,Male,53,Corporate,Platinum,Andhra Pradesh,Vijayawada,South,Refrigerator,LG,3,14151,11753,20,33962.4,35259,-1296.6,-3.82,Debit Card,Delivered
ORD120861,2022-10-14,CUST6623,Female,49,Retail,Silver,Andhra Pradesh,Vijayawada,South,Vacuum Cleaner,Dyson,2,31935,21197,0,63870,42394,21476,33.62,EMI,Delivered
ORD120862,2025-06-23,CUST7268,Female,26,Corporate,Gold,West Bengal,Kolkata,East,iPhone,Apple,3,86440,71755,0,259320,215265,44055,16.99,Credit Card,Delivered
ORD120863,2021-01-08,CUST8971,Female,47,Premium,Platinum,Maharashtra,Mumbai,West,OLED TV,Sony,4,79465,61127,20,254288,244508,9780,3.85,Net Banking,Delivered
ORD120864,2021-03-03,CUST6433,Male,37,Premium,Platinum,Delhi,New Delhi,North,Monitor,Dell,3,5640,3890,15,14382,11670,2712,18.86,Debit Card,Delivered
ORD120865,2021-01-13,CUST9856,Male,28,Corporate,Gold,West Bengal,Kolkata,East,Vacuum Cleaner,Dyson,2,88668,61432,15,150735.6,122864,27871.6,18.49,EMI,Delivered
ORD120866,2023-10-08,CUST2600,Female,43,Retail,Silver,Gujarat,Ahmedabad,West,Laptop,Lenovo,4,77234,51994,20,247148.8,207976,39172.8,15.85,Debit Card,Delivered
ORD120867,2021-03-12,CUST2866,Female,65,Small Business,Silver,Delhi,New Delhi,North,Refrigerator,Whirlpool,2,21641,18504,0,43282,37008,6274,14.5,Debit Card,Delivered
ORD120868,2022-09-01,CUST2867,Female,42,Retail,Silver,West Bengal,Kolkata,East,Earbuds,Apple,5,46409,39923,5,220442.75,199615,20827.75,9.45,EMI,Delivered
ORD120869,2022-10-28,CUST6570,Female,18,Retail,Gold,Delhi,New Delhi,North,iPhone,Apple,3,74584,61684,10,201376.8,185052,16324.8,8.11,Credit Card,Delivered
ORD120870,2024-03-24,CUST9498,Male,63,Premium,Gold,Gujarat,Ahmedabad,West,iPad,Apple,1,16567,13882,10,14910.3,13882,1028.3,6.9,Credit Card,Returned
ORD120871,2024-11-12,CUST2685,Female,46,Retail,Platinum,Tamil Nadu,Chennai,South,Printer,HP,1,83384,69139,15,70876.4,69139,1737.4,2.45,Debit Card,Delivered
ORD120872,2022-06-26,CUST8828,Female,34,Small Business,Platinum,Maharashtra,Mumbai,West,Smart Watch,Apple,4,57375,45244,5,218025,180976,37049,16.99,Credit Card,Delivered
ORD120873,2023-08-25,CUST1607,Female,39,Retail,Gold,Tamil Nadu,Chennai,South,Microwave,Panasonic,3,54759,42139,10,147849.3,126417,21432.3,14.5,UPI,Delivered
ORD120874,2021-08-15,CUST2107,Female,43,Premium,Gold,Telangana,Hyderabad,South,Air Conditioner,Daikin,1,52083,44836,10,46874.7,44836,2038.7,4.35,Debit Card,Delivered
ORD120875,2024-03-13,CUST2565,Male,65,Small Business,Platinum,Telangana,Hyderabad,South,Air Conditioner,Daikin,1,8231,6441,15,6996.35,6441,555.35,7.94,UPI,Delivered
ORD120876,2023-06-24,CUST6097,Female,49,Premium,Silver,Maharashtra,Mumbai,West,Earbuds,Apple,3,26717,22837,15,68128.35,68511,-382.65,-0.56,Debit Card,Delivered
ORD120877,2021-04-29,CUST7698,Female,44,Corporate,Platinum,Delhi,New Delhi,North,Earbuds,Apple,3,24639,20300,0,73917,60900,13017,17.61,Debit Card,Delivered
ORD120878,2023-04-19,CUST6532,Male,22,Small Business,Silver,Karnataka,Bengaluru,South,OnePlus Phone,OnePlus,3,48878,33758,20,117307.2,101274,16033.2,13.67,Credit Card,Returned
ORD120879,2024-11-16,CUST8360,Male,58,Premium,Gold,Gujarat,Ahmedabad,West,OLED TV,Sony,3,4850,3352,10,13095,10056,3039,23.21,Net Banking,Delivered
ORD120880,2022-06-15,CUST8486,Female,23,Corporate,Gold,West Bengal,Kolkata,East,Smart TV,Samsung,1,50846,43910,10,45761.4,43910,1851.4,4.05,Credit Card,Delivered
ORD120881,2022-01-23,CUST9795,Female,32,Premium,Gold,Andhra Pradesh,Vijayawada,South,Smart TV,LG,5,20678,14371,15,87881.5,71855,16026.5,18.24,Credit Card,Delivered
ORD120882,2025-10-08,CUST6199,Male,61,Retail,Silver,Karnataka,Bengaluru,South,Washing Machine,LG,5,9765,8051,0,48825,40255,8570,17.55,Credit Card,Delivered
ORD120883,2022-06-16,CUST9159,Female,20,Premium,Platinum,Telangana,Hyderabad,South,OLED TV,Sony,2,32141,28164,20,51425.6,56328,-4902.4,-9.53,Net Banking,Delivered
ORD120884,2021-04-02,CUST4374,Female,59,Premium,Silver,Gujarat,Ahmedabad,West,Air Conditioner,Daikin,2,36353,30724,20,58164.8,61448,-3283.2,-5.64,EMI,Cancelled
ORD120885,2024-01-06,CUST7004,Male,39,Retail,Platinum,Gujarat,Ahmedabad,West,Smart TV,LG,1,41040,32084,5,38988,32084,6904,17.71,EMI,Delivered
ORD120886,2025-12-14,CUST6478,Male,57,Premium,Gold,Telangana,Hyderabad,South,Laptop,HP,2,8569,6863,15,14567.3,13726,841.3,5.78,Net Banking,Delivered
ORD120887,2024-11-12,CUST8937,Male,64,Corporate,Silver,Telangana,Hyderabad,South,Gaming Console,Sony,1,84620,72118,20,67696,72118,-4422,-6.53,Credit Card,Delivered
ORD120888,2024-08-17,CUST1361,Female,27,Small Business,Platinum,Telangana,Hyderabad,South,Refrigerator,LG,1,74121,64797,15,63002.85,64797,-1794.15,-2.85,Net Banking,Delivered
ORD120889,2025-03-02,CUST4355,Female,25,Retail,Platinum,Delhi,New Delhi,North,Bluetooth Speaker,JBL,1,8211,5929,20,6568.8,5929,639.8,9.74,Credit Card,Returned
ORD120890,2022-05-20,CUST9288,Female,21,Small Business,Gold,Tamil Nadu,Chennai,South,Printer,HP,1,6837,5946,15,5811.45,5946,-134.55,-2.32,Debit Card,Delivered
ORD120891,2022-07-12,CUST7255,Female,39,Corporate,Platinum,Maharashtra,Mumbai,West,iPhone,Apple,1,89981,68588,0,89981,68588,21393,23.78,EMI,Delivered
ORD120892,2022-05-29,CUST6006,Female,21,Corporate,Platinum,Delhi,New Delhi,North,iPhone,Apple,3,80784,54389,20,193881.6,163167,30714.6,15.84,Debit Card,Delivered
ORD120893,2021-12-27,CUST7621,Female,38,Premium,Platinum,Maharashtra,Mumbai,West,Smart TV,LG,4,73662,57325,20,235718.4,229300,6418.4,2.72,UPI,Delivered
ORD120894,2023-01-03,CUST5097,Male,52,Corporate,Silver,Gujarat,Ahmedabad,West,iPad,Apple,5,59993,52738,5,284966.75,263690,21276.75,7.47,Net Banking,Delivered
ORD120895,2025-07-24,CUST5323,Female,27,Retail,Platinum,Andhra Pradesh,Vijayawada,South,OnePlus Phone,OnePlus,1,78964,59187,5,75015.8,59187,15828.8,21.1,Net Banking,Delivered
ORD120896,2024-11-28,CUST1874,Female,28,Small Business,Gold,Tamil Nadu,Chennai,South,Monitor,Dell,3,70784,56021,20,169881.6,168063,1818.6,1.07,Net Banking,Delivered
ORD120897,2024-04-21,CUST9380,Male,33,Small Business,Gold,Telangana,Hyderabad,South,Printer,HP,1,81349,60166,20,65079.2,60166,4913.2,7.55,Credit Card,Delivered
ORD120898,2024-01-01,CUST9419,Male,51,Retail,Platinum,West Bengal,Kolkata,East,OnePlus Phone,OnePlus,4,23941,17067,20,76611.2,68268,8343.2,10.89,Credit Card,Delivered
ORD120899,2025-01-12,CUST8533,Male,48,Premium,Silver,Andhra Pradesh,Vijayawada,South,Tablet,Samsung,1,7075,4836,10,6367.5,4836,1531.5,24.05,Credit Card,Delivered
ORD120900,2025-02-10,CUST5420,Female,58,Small Business,Silver,Karnataka,Bengaluru,South,Smart Watch,Apple,5,36978,24418,5,175645.5,122090,53555.5,30.49,Net Banking,Delivered
ORD120901,2021-09-14,CUST8213,Male,61,Premium,Platinum,Gujarat,Ahmedabad,West,Smart Watch,Apple,2,37539,29866,20,60062.4,59732,330.4,0.55,Debit Card,Delivered
ORD120902,2021-04-14,CUST8295,Male,42,Retail,Gold,Maharashtra,Mumbai,West,Laptop,Dell,5,48845,33374,15,207591.25,166870,40721.25,19.62,UPI,Delivered
ORD120903,2024-10-08,CUST7942,Male,65,Retail,Platinum,West Bengal,Kolkata,East,iPhone,Apple,4,30510,24151,10,109836,96604,13232,12.05,Net Banking,Delivered
ORD120904,2022-09-07,CUST8021,Female,46,Small Business,Gold,West Bengal,Kolkata,East,MacBook,Apple,1,57146,39742,20,45716.8,39742,5974.8,13.07,EMI,Delivered
ORD120905,2025-04-12,CUST3482,Male,24,Premium,Platinum,Tamil Nadu,Chennai,South,OnePlus Phone,OnePlus,4,21884,16522,5,83159.2,66088,17071.2,20.53,Credit Card,Delivered
ORD120906,2021-02-14,CUST1950,Male,36,Small Business,Platinum,Maharashtra,Mumbai,West,Water Purifier,Kent,2,28780,20992,15,48926,41984,6942,14.19,UPI,Delivered
ORD120907,2021-11-01,CUST2085,Female,33,Premium,Gold,Tamil Nadu,Chennai,South,Soundbar,JBL,1,10637,7237,0,10637,7237,3400,31.96,Credit Card,Delivered
ORD120908,2023-09-24,CUST7420,Female,35,Small Business,Silver,Tamil Nadu,Chennai,South,Washing Machine,LG,5,87694,59718,15,372699.5,298590,74109.5,19.88,Net Banking,Delivered
ORD120909,2024-07-18,CUST4134,Female,42,Premium,Platinum,Telangana,Hyderabad,South,Smart Watch,Apple,5,84107,64320,15,357454.75,321600,35854.75,10.03,Credit Card,Delivered
ORD120910,2023-10-17,CUST1357,Male,29,Corporate,Gold,Tamil Nadu,Chennai,South,Gaming Console,Sony,1,28433,24162,0,28433,24162,4271,15.02,Net Banking,Delivered
ORD120911,2022-10-21,CUST6900,Male,30,Corporate,Gold,Andhra Pradesh,Vijayawada,South,Microwave,Panasonic,3,84591,63496,0,253773,190488,63285,24.94,UPI,Delivered
ORD120912,2025-09-18,CUST4547,Male,38,Retail,Silver,West Bengal,Kolkata,East,Refrigerator,Whirlpool,2,36758,24646,20,58812.8,49292,9520.8,16.19,Net Banking,Delivered
ORD120913,2025-10-17,CUST1583,Male,46,Corporate,Gold,Andhra Pradesh,Vijayawada,South,Air Fryer,Philips,4,62646,43749,15,212996.4,174996,38000.4,17.84,Credit Card,Delivered
ORD120914,2023-07-18,CUST8878,Female,19,Premium,Platinum,Delhi,New Delhi,North,Printer,HP,4,88067,71097,5,334654.6,284388,50266.6,15.02,Net Banking,Cancelled
ORD120915,2023-06-26,CUST3448,Female,30,Small Business,Silver,Maharashtra,Mumbai,West,iPad,Apple,1,42879,28761,0,42879,28761,14118,32.93,EMI,Cancelled
ORD120916,2025-02-13,CUST5706,Male,64,Small Business,Silver,Telangana,Hyderabad,South,Vacuum Cleaner,Dyson,5,62282,54602,0,311410,273010,38400,12.33,EMI,Delivered
ORD120917,2022-04-30,CUST1014,Male,51,Retail,Gold,Andhra Pradesh,Vijayawada,South,Soundbar,JBL,4,29383,20526,5,111655.4,82104,29551.4,26.47,EMI,Delivered
ORD120918,2025-03-07,CUST4762,Female,29,Retail,Gold,Gujarat,Ahmedabad,West,Printer,HP,2,23003,18508,0,46006,37016,8990,19.54,UPI,Delivered
ORD120919,2021-09-11,CUST7837,Female,46,Small Business,Silver,Telangana,Hyderabad,South,Laptop,HP,4,89928,67216,10,323740.8,268864,54876.8,16.95,EMI,Delivered
ORD120920,2024-12-22,CUST8012,Female,18,Corporate,Platinum,Maharashtra,Mumbai,West,Air Fryer,Philips,2,62359,48929,5,118482.1,97858,20624.1,17.41,Credit Card,Delivered
ORD120921,2025-12-26,CUST4083,Female,40,Corporate,Gold,Telangana,Hyderabad,South,Refrigerator,LG,5,7910,6589,0,39550,32945,6605,16.7,Debit Card,Delivered
ORD120922,2021-06-13,CUST5661,Female,63,Premium,Platinum,Gujarat,Ahmedabad,West,Laptop,Dell,2,77992,68005,10,140385.6,136010,4375.6,3.12,Debit Card,Delivered
ORD120923,2021-02-08,CUST9012,Male,26,Retail,Silver,Delhi,New Delhi,North,OLED TV,Sony,1,29200,23937,20,23360,23937,-577,-2.47,Debit Card,Delivered
ORD120924,2024-04-14,CUST4295,Female,29,Premium,Platinum,Tamil Nadu,Chennai,South,Printer,HP,2,62289,54033,15,105891.3,108066,-2174.7,-2.05,Credit Card,Delivered
ORD120925,2021-05-30,CUST3359,Female,21,Small Business,Platinum,Andhra Pradesh,Vijayawada,South,MacBook,Apple,4,53676,38733,20,171763.2,154932,16831.2,9.8,UPI,Delivered
ORD120926,2021-06-21,CUST9755,Male,31,Premium,Gold,Maharashtra,Mumbai,West,Soundbar,JBL,1,75911,49356,20,60728.8,49356,11372.8,18.73,UPI,Delivered
ORD120927,2023-09-07,CUST8478,Female,21,Small Business,Silver,Tamil Nadu,Chennai,South,Monitor,Dell,1,75984,59552,20,60787.2,59552,1235.2,2.03,UPI,Delivered
ORD120928,2024-01-09,CUST1507,Female,54,Corporate,Platinum,Delhi,New Delhi,North,Earbuds,Samsung,5,22484,19757,0,112420,98785,13635,12.13,Credit Card,Delivered
ORD120929,2024-12-11,CUST8696,Male,18,Small Business,Platinum,Maharashtra,Mumbai,West,Soundbar,JBL,5,62875,42372,10,282937.5,211860,71077.5,25.12,UPI,Delivered
ORD120930,2023-04-05,CUST2586,Female,58,Retail,Gold,Karnataka,Bengaluru,South,Laptop,HP,1,75009,63505,5,71258.55,63505,7753.55,10.88,Debit Card,Delivered
ORD120931,2025-05-20,CUST6907,Male,36,Corporate,Silver,Andhra Pradesh,Vijayawada,South,Smart Watch,Samsung,2,50264,35413,15,85448.8,70826,14622.8,17.11,EMI,Delivered
ORD120932,2022-11-24,CUST2821,Female,61,Corporate,Gold,West Bengal,Kolkata,East,Laptop,Lenovo,4,59903,43026,10,215650.8,172104,43546.8,20.19,Net Banking,Delivered
ORD120933,2023-03-09,CUST4971,Female,55,Retail,Platinum,Karnataka,Bengaluru,South,Water Purifier,Kent,2,6081,4996,0,12162,9992,2170,17.84,Debit Card,Delivered
ORD120934,2022-07-18,CUST2331,Male,41,Small Business,Platinum,West Bengal,Kolkata,East,Smart TV,Samsung,1,81883,59018,15,69600.55,59018,10582.55,15.2,Credit Card,Delivered
ORD120935,2025-05-15,CUST2550,Male,62,Corporate,Silver,Maharashtra,Mumbai,West,Laptop,Dell,3,87805,69737,5,250244.25,209211,41033.25,16.4,Net Banking,Delivered
ORD120936,2025-08-09,CUST4190,Female,37,Small Business,Gold,Karnataka,Bengaluru,South,OLED TV,Sony,3,24781,16179,5,70625.85,48537,22088.85,31.28,Debit Card,Delivered
ORD120937,2021-05-25,CUST1460,Male,55,Retail,Silver,Karnataka,Bengaluru,South,Tablet,Samsung,1,29096,20857,15,24731.6,20857,3874.6,15.67,Credit Card,Delivered
ORD120938,2021-07-23,CUST5903,Female,57,Premium,Silver,Maharashtra,Mumbai,West,Laptop,Lenovo,1,35924,24248,5,34127.8,24248,9879.8,28.95,Credit Card,Delivered
ORD120939,2025-10-04,CUST1615,Female,44,Corporate,Gold,Andhra Pradesh,Vijayawada,South,Smart TV,Samsung,2,34852,25229,10,62733.6,50458,12275.6,19.57,Net Banking,Delivered
ORD120940,2021-03-15,CUST3503,Male,41,Corporate,Gold,Gujarat,Ahmedabad,West,Laptop,HP,4,41331,36336,20,132259.2,145344,-13084.8,-9.89,Net Banking,Delivered
ORD120941,2025-03-02,CUST7247,Female,59,Corporate,Silver,Delhi,New Delhi,North,Smart TV,Samsung,3,49129,39590,10,132648.3,118770,13878.3,10.46,UPI,Delivered
ORD120942,2025-12-15,CUST1198,Male,50,Corporate,Silver,Andhra Pradesh,Vijayawada,South,iPhone,Apple,3,44447,36321,10,120006.9,108963,11043.9,9.2,Net Banking,Delivered
ORD120943,2024-03-13,CUST2383,Female,52,Premium,Gold,Tamil Nadu,Chennai,South,Laptop,HP,2,34939,22799,0,69878,45598,24280,34.75,Net Banking,Delivered
ORD120944,2022-05-03,CUST1914,Male,50,Corporate,Gold,Andhra Pradesh,Vijayawada,South,Air Conditioner,Voltas,3,9650,7415,20,23160,22245,915,3.95,Debit Card,Delivered
ORD120945,2025-10-19,CUST5804,Male,34,Corporate,Silver,Telangana,Hyderabad,South,Water Purifier,Kent,1,50871,34414,20,40696.8,34414,6282.8,15.44,Credit Card,Delivered
ORD120946,2023-09-11,CUST6159,Female,45,Small Business,Platinum,Tamil Nadu,Chennai,South,Laptop,Dell,5,35521,31117,15,150964.25,155585,-4620.75,-3.06,Credit Card,Returned
ORD120947,2025-04-27,CUST4480,Male,58,Retail,Platinum,Karnataka,Bengaluru,South,Smart TV,Samsung,2,87828,71049,15,149307.6,142098,7209.6,4.83,Debit Card,Delivered
ORD120948,2023-01-16,CUST4345,Female,31,Small Business,Silver,Gujarat,Ahmedabad,West,Laptop,Dell,1,82606,65705,10,74345.4,65705,8640.4,11.62,Debit Card,Delivered
ORD120949,2025-08-03,CUST8957,Female,65,Premium,Platinum,Gujarat,Ahmedabad,West,Smart Watch,Samsung,5,47164,33937,5,224029,169685,54344,24.26,Debit Card,Delivered
ORD120950,2025-08-21,CUST1286,Male,23,Retail,Gold,Karnataka,Bengaluru,South,OnePlus Phone,OnePlus,1,23702,18173,5,22516.9,18173,4343.9,19.29,Net Banking,Delivered
ORD120951,2025-06-21,CUST7707,Male,57,Premium,Silver,Telangana,Hyderabad,South,Soundbar,JBL,1,70891,57194,15,60257.35,57194,3063.35,5.08,Debit Card,Delivered
ORD120952,2021-04-19,CUST5091,Male,51,Premium,Gold,Andhra Pradesh,Vijayawada,South,Water Purifier,Kent,4,3915,3417,15,13311,13668,-357,-2.68,Credit Card,Delivered
